"_PostId","_CreationDate","_VoteTypeId","_Id"
"1606","01/03/2015 00:00:00","2","12863"
"1607","01/03/2015 00:00:00","2","12864"
"1594","01/03/2015 00:00:00","2","12865"
"1582","02/03/2015 00:00:00","2","12866"
"1581","02/03/2015 00:00:00","2","12867"
"1597","02/03/2015 00:00:00","2","12868"
"1585","02/03/2015 00:00:00","2","12869"
"1606","02/03/2015 00:00:00","2","12870"
"1607","02/03/2015 00:00:00","2","12871"
"1606","02/03/2015 00:00:00","2","12872"
"1598","02/03/2015 00:00:00","2","12873"
"1600","02/03/2015 00:00:00","2","12874"
"1585","03/03/2015 00:00:00","2","12875"
"1582","03/03/2015 00:00:00","3","12876"
"1602","03/03/2015 00:00:00","2","12877"
"1601","03/03/2015 00:00:00","3","12878"
"1607","03/03/2015 00:00:00","2","12879"
"1592","03/03/2015 00:00:00","2","12880"
"1594","03/03/2015 00:00:00","2","12881"
"1606","03/03/2015 00:00:00","2","12882"
"1607","03/03/2015 00:00:00","2","12883"
"1585","03/03/2015 00:00:00","2","12884"
"1600","03/03/2015 00:00:00","2","12885"
"58","04/03/2015 00:00:00","2","12886"
"1598","04/03/2015 00:00:00","2","12887"
"1609","04/03/2015 00:00:00","2","12890"
"1598","04/03/2015 00:00:00","2","12891"
"1600","04/03/2015 00:00:00","2","12892"
"1600","05/03/2015 00:00:00","2","12893"
"1599","05/03/2015 00:00:00","2","12894"
"1598","05/03/2015 00:00:00","2","12895"
"1609","05/03/2015 00:00:00","2","12896"
"1595","05/03/2015 00:00:00","2","12897"
"1598","05/03/2015 00:00:00","3","12899"
"1599","05/03/2015 00:00:00","2","12900"
"1604","05/03/2015 00:00:00","2","12901"
"1606","05/03/2015 00:00:00","2","12902"
"1599","05/03/2015 00:00:00","2","12903"
"1595","06/03/2015 00:00:00","2","12904"
"1609","06/03/2015 00:00:00","2","12905"
"1589","06/03/2015 00:00:00","2","12906"
"1592","06/03/2015 00:00:00","2","12907"
"1603","06/03/2015 00:00:00","2","12908"
"1602","06/03/2015 00:00:00","2","12909"
"1604","06/03/2015 00:00:00","2","12910"
"1601","06/03/2015 00:00:00","2","12911"
"1608","06/03/2015 00:00:00","2","12912"
"1607","06/03/2015 00:00:00","2","12913"
"1606","06/03/2015 00:00:00","2","12914"
"1597","06/03/2015 00:00:00","2","12915"
"1606","06/03/2015 00:00:00","2","12916"
"1601","06/03/2015 00:00:00","2","12917"
"1604","06/03/2015 00:00:00","2","12918"
"1604","06/03/2015 00:00:00","2","12919"
"1569","06/03/2015 00:00:00","16","12920"
"1570","06/03/2015 00:00:00","16","12921"
"1598","06/03/2015 00:00:00","2","12922"
"1485","06/03/2015 00:00:00","2","12923"
"1604","06/03/2015 00:00:00","2","12924"
"1598","06/03/2015 00:00:00","2","12925"
"1600","06/03/2015 00:00:00","2","12926"
"1607","06/03/2015 00:00:00","2","12930"
"1599","07/03/2015 00:00:00","2","12931"
"1589","07/03/2015 00:00:00","2","12932"
"1598","07/03/2015 00:00:00","3","12933"
"1600","07/03/2015 00:00:00","2","12934"
"474","07/03/2015 00:00:00","2","12935"
"1609","07/03/2015 00:00:00","2","12936"
"1582","07/03/2015 00:00:00","2","12937"
"1590","07/03/2015 00:00:00","2","12938"
"1601","09/03/2015 00:00:00","2","12939"
"1608","09/03/2015 00:00:00","2","12940"
"1025","09/03/2015 00:00:00","2","12941"
"1610","09/03/2015 00:00:00","3","12942"
"1611","09/03/2015 00:00:00","2","12944"
"1611","09/03/2015 00:00:00","2","12945"
"1611","09/03/2015 00:00:00","2","12946"
"1607","09/03/2015 00:00:00","2","12948"
"1612","09/03/2015 00:00:00","3","12949"
"1612","09/03/2015 00:00:00","3","12950"
"1613","09/03/2015 00:00:00","2","12951"
"1613","09/03/2015 00:00:00","2","12952"
"1613","09/03/2015 00:00:00","2","12953"
"1613","09/03/2015 00:00:00","2","12954"
"1612","09/03/2015 00:00:00","3","12955"
"1613","09/03/2015 00:00:00","2","12956"
"1612","09/03/2015 00:00:00","3","12957"
"1613","09/03/2015 00:00:00","2","12958"
"1611","09/03/2015 00:00:00","2","12959"
"1611","09/03/2015 00:00:00","2","12960"
"1613","09/03/2015 00:00:00","2","12961"
"1612","09/03/2015 00:00:00","3","12962"
"823","09/03/2015 00:00:00","2","12963"
"1614","09/03/2015 00:00:00","2","12965"
"1614","09/03/2015 00:00:00","2","12966"
"1611","09/03/2015 00:00:00","2","12967"
"1613","09/03/2015 00:00:00","2","12968"
"1614","09/03/2015 00:00:00","2","12969"
"1614","09/03/2015 00:00:00","2","12970"
"1614","09/03/2015 00:00:00","2","12971"
"1614","09/03/2015 00:00:00","2","12972"
"1614","09/03/2015 00:00:00","2","12973"
"1485","09/03/2015 00:00:00","2","12974"
"1613","09/03/2015 00:00:00","2","12975"
"1611","09/03/2015 00:00:00","2","12976"
"1611","09/03/2015 00:00:00","2","12977"
"1614","09/03/2015 00:00:00","2","12978"
"1613","10/03/2015 00:00:00","2","12979"
"1612","10/03/2015 00:00:00","3","12980"
"1613","10/03/2015 00:00:00","2","12981"
"1564","10/03/2015 00:00:00","2","12982"
"1612","10/03/2015 00:00:00","2","12983"
"1613","10/03/2015 00:00:00","2","12984"
"1611","10/03/2015 00:00:00","2","12985"
"1612","10/03/2015 00:00:00","3","12986"
"1613","10/03/2015 00:00:00","2","12987"
"1613","10/03/2015 00:00:00","2","12988"
"1614","10/03/2015 00:00:00","2","12989"
"1504","10/03/2015 00:00:00","2","12990"
"1613","10/03/2015 00:00:00","2","12991"
"1611","10/03/2015 00:00:00","2","12992"
"1612","10/03/2015 00:00:00","2","12993"
"1613","10/03/2015 00:00:00","3","12994"
"1613","10/03/2015 00:00:00","3","12995"
"1607","10/03/2015 00:00:00","2","12996"
"1614","11/03/2015 00:00:00","2","12997"
"1611","11/03/2015 00:00:00","2","12998"
"1613","11/03/2015 00:00:00","2","12999"
"1613","11/03/2015 00:00:00","2","13000"
"1613","11/03/2015 00:00:00","2","13001"
"1613","11/03/2015 00:00:00","2","13002"
"1613","11/03/2015 00:00:00","2","13003"
"1614","11/03/2015 00:00:00","2","13004"
"1613","11/03/2015 00:00:00","2","13005"
"1612","11/03/2015 00:00:00","2","13006"
"1613","11/03/2015 00:00:00","3","13007"
"1614","11/03/2015 00:00:00","2","13008"
"1504","11/03/2015 00:00:00","2","13009"
"1502","11/03/2015 00:00:00","2","13010"
"1505","11/03/2015 00:00:00","2","13011"
"1564","11/03/2015 00:00:00","2","13012"
"1613","11/03/2015 00:00:00","2","13013"
"1614","11/03/2015 00:00:00","2","13014"
"1612","11/03/2015 00:00:00","2","13016"
"1613","11/03/2015 00:00:00","3","13017"
"1611","11/03/2015 00:00:00","2","13018"
"686","11/03/2015 00:00:00","2","13019"
"688","11/03/2015 00:00:00","3","13020"
"1611","12/03/2015 00:00:00","2","13021"
"1612","12/03/2015 00:00:00","3","13022"
"1613","12/03/2015 00:00:00","2","13023"
"1612","12/03/2015 00:00:00","2","13024"
"1478","12/03/2015 00:00:00","2","13025"
"1485","12/03/2015 00:00:00","2","13027"
"1480","12/03/2015 00:00:00","2","13028"
"1614","12/03/2015 00:00:00","2","13029"
"1592","12/03/2015 00:00:00","2","13030"
"1588","12/03/2015 00:00:00","2","13031"
"1478","12/03/2015 00:00:00","2","13032"
"1485","12/03/2015 00:00:00","2","13033"
"1483","12/03/2015 00:00:00","2","13034"
"1480","12/03/2015 00:00:00","2","13035"
"1504","12/03/2015 00:00:00","2","13036"
"1502","12/03/2015 00:00:00","2","13037"
"1505","12/03/2015 00:00:00","2","13038"
"1494","12/03/2015 00:00:00","2","13039"
"1482","12/03/2015 00:00:00","2","13040"
"1564","12/03/2015 00:00:00","2","13041"
"1484","12/03/2015 00:00:00","2","13042"
"1489","12/03/2015 00:00:00","2","13043"
"1612","12/03/2015 00:00:00","2","13044"
"1613","12/03/2015 00:00:00","2","13045"
"1025","12/03/2015 00:00:00","2","13046"
"1615","12/03/2015 00:00:00","2","13047"
"1613","12/03/2015 00:00:00","2","13048"
"1612","12/03/2015 00:00:00","3","13049"
"1617","12/03/2015 00:00:00","3","13050"
"1616","12/03/2015 00:00:00","2","13051"
"1617","12/03/2015 00:00:00","2","13052"
"1617","13/03/2015 00:00:00","2","13053"
"1480","13/03/2015 00:00:00","2","13054"
"1617","13/03/2015 00:00:00","2","13055"
"1612","13/03/2015 00:00:00","2","13056"
"1613","13/03/2015 00:00:00","2","13057"
"1613","13/03/2015 00:00:00","2","13058"
"1613","13/03/2015 00:00:00","2","13059"
"1613","13/03/2015 00:00:00","2","13060"
"1613","13/03/2015 00:00:00","2","13061"
"1612","14/03/2015 00:00:00","3","13062"
"1613","14/03/2015 00:00:00","2","13063"
"1612","14/03/2015 00:00:00","2","13064"
"1613","14/03/2015 00:00:00","2","13065"
"1612","14/03/2015 00:00:00","3","13066"
"1611","14/03/2015 00:00:00","2","13067"
"1613","14/03/2015 00:00:00","2","13068"
"1612","14/03/2015 00:00:00","3","13069"
"1617","15/03/2015 00:00:00","2","13070"
"1617","15/03/2015 00:00:00","2","13071"
"1616","15/03/2015 00:00:00","2","13072"
"1611","15/03/2015 00:00:00","2","13073"
"1613","15/03/2015 00:00:00","2","13074"
"1615","15/03/2015 00:00:00","2","13075"
"1613","15/03/2015 00:00:00","2","13076"
"1611","15/03/2015 00:00:00","2","13077"
"1613","15/03/2015 00:00:00","2","13078"
"1237","16/03/2015 00:00:00","2","13080"
"1618","16/03/2015 00:00:00","2","13081"
"1612","16/03/2015 00:00:00","3","13082"
"1612","16/03/2015 00:00:00","3","13083"
"1613","16/03/2015 00:00:00","2","13084"
"1620","16/03/2015 00:00:00","2","13085"
"1620","16/03/2015 00:00:00","2","13086"
"1612","16/03/2015 00:00:00","3","13087"
"1619","16/03/2015 00:00:00","2","13088"
"1620","16/03/2015 00:00:00","2","13089"
"1613","16/03/2015 00:00:00","2","13090"
"1620","16/03/2015 00:00:00","2","13091"
"1611","16/03/2015 00:00:00","2","13092"
"1613","16/03/2015 00:00:00","2","13093"
"1622","16/03/2015 00:00:00","2","13094"
"1621","16/03/2015 00:00:00","2","13095"
"1622","16/03/2015 00:00:00","2","13096"
"1483","17/03/2015 00:00:00","2","13097"
"1480","17/03/2015 00:00:00","2","13098"
"1504","17/03/2015 00:00:00","2","13099"
"1614","17/03/2015 00:00:00","2","13100"
"1622","17/03/2015 00:00:00","2","13101"
"1622","17/03/2015 00:00:00","2","13102"
"1622","17/03/2015 00:00:00","1","13103"
"1611","17/03/2015 00:00:00","2","13104"
"1613","17/03/2015 00:00:00","2","13105"
"845","17/03/2015 00:00:00","2","13106"
"848","17/03/2015 00:00:00","2","13107"
"24","17/03/2015 00:00:00","2","13108"
"91","17/03/2015 00:00:00","2","13109"
"1624","17/03/2015 00:00:00","2","13110"
"1623","17/03/2015 00:00:00","2","13111"
"1625","17/03/2015 00:00:00","2","13112"
"1624","17/03/2015 00:00:00","2","13113"
"1625","17/03/2015 00:00:00","2","13114"
"1623","17/03/2015 00:00:00","2","13115"
"1622","17/03/2015 00:00:00","2","13116"
"1625","17/03/2015 00:00:00","2","13117"
"1624","17/03/2015 00:00:00","2","13118"
"1624","17/03/2015 00:00:00","2","13119"
"1622","17/03/2015 00:00:00","2","13120"
"1613","18/03/2015 00:00:00","2","13121"
"1447","18/03/2015 00:00:00","2","13122"
"1458","18/03/2015 00:00:00","2","13123"
"1611","18/03/2015 00:00:00","2","13125"
"1564","18/03/2015 00:00:00","3","13126"
"1626","18/03/2015 00:00:00","2","13127"
"1621","18/03/2015 00:00:00","2","13128"
"1622","18/03/2015 00:00:00","2","13129"
"1613","18/03/2015 00:00:00","2","13130"
"1611","18/03/2015 00:00:00","2","13131"
"1613","18/03/2015 00:00:00","2","13132"
"1612","18/03/2015 00:00:00","3","13133"
"1626","18/03/2015 00:00:00","2","13134"
"1625","18/03/2015 00:00:00","3","13135"
"1624","18/03/2015 00:00:00","2","13136"
"1627","18/03/2015 00:00:00","3","13137"
"1613","18/03/2015 00:00:00","2","13138"
"1611","18/03/2015 00:00:00","2","13139"
"1627","19/03/2015 00:00:00","2","13140"
"1624","19/03/2015 00:00:00","2","13141"
"1619","19/03/2015 00:00:00","3","13142"
"1624","19/03/2015 00:00:00","2","13143"
"1621","19/03/2015 00:00:00","3","13144"
"1628","19/03/2015 00:00:00","2","13145"
"1622","19/03/2015 00:00:00","3","13146"
"1628","19/03/2015 00:00:00","2","13147"
"1622","19/03/2015 00:00:00","3","13148"
"1611","19/03/2015 00:00:00","2","13149"
"1613","19/03/2015 00:00:00","2","13150"
"1504","19/03/2015 00:00:00","2","13151"
"1485","19/03/2015 00:00:00","3","13152"
"1502","19/03/2015 00:00:00","2","13153"
"1564","19/03/2015 00:00:00","2","13154"
"1484","19/03/2015 00:00:00","3","13155"
"1487","19/03/2015 00:00:00","2","13156"
"1621","19/03/2015 00:00:00","2","13157"
"1611","19/03/2015 00:00:00","2","13158"
"1613","19/03/2015 00:00:00","2","13159"
"1628","19/03/2015 00:00:00","3","13160"
"1613","19/03/2015 00:00:00","2","13161"
"1611","19/03/2015 00:00:00","2","13162"
"1613","19/03/2015 00:00:00","2","13163"
"1612","19/03/2015 00:00:00","3","13164"
"1494","20/03/2015 00:00:00","3","13166"
"1505","20/03/2015 00:00:00","2","13167"
"1502","20/03/2015 00:00:00","2","13168"
"1504","20/03/2015 00:00:00","2","13169"
"1564","20/03/2015 00:00:00","2","13170"
"1487","20/03/2015 00:00:00","2","13171"
"1613","20/03/2015 00:00:00","2","13172"
"1612","20/03/2015 00:00:00","3","13173"
"596","20/03/2015 00:00:00","2","13174"
"1580","20/03/2015 00:00:00","3","13175"
"1613","20/03/2015 00:00:00","2","13176"
"1613","20/03/2015 00:00:00","2","13177"
"1611","20/03/2015 00:00:00","2","13178"
"1613","20/03/2015 00:00:00","2","13179"
"1502","20/03/2015 00:00:00","2","13180"
"1485","20/03/2015 00:00:00","2","13181"
"1332","20/03/2015 00:00:00","2","13182"
"1611","22/03/2015 00:00:00","2","13184"
"1613","22/03/2015 00:00:00","2","13185"
"1628","22/03/2015 00:00:00","2","13186"
"1611","23/03/2015 00:00:00","2","13187"
"1613","23/03/2015 00:00:00","2","13188"
"1624","23/03/2015 00:00:00","2","13189"
"1625","23/03/2015 00:00:00","2","13190"
"1613","23/03/2015 00:00:00","2","13191"
"1617","23/03/2015 00:00:00","2","13192"
"1611","23/03/2015 00:00:00","2","13193"
"1480","23/03/2015 00:00:00","2","13194"
"1502","23/03/2015 00:00:00","2","13195"
"1480","23/03/2015 00:00:00","2","13196"
"1614","23/03/2015 00:00:00","2","13197"
"1502","23/03/2015 00:00:00","2","13198"
"1485","23/03/2015 00:00:00","2","13199"
"1471","23/03/2015 00:00:00","2","13200"
"1630","24/03/2015 00:00:00","2","13201"
"1631","24/03/2015 00:00:00","2","13202"
"1633","24/03/2015 00:00:00","2","13203"
"1632","24/03/2015 00:00:00","2","13204"
"1633","24/03/2015 00:00:00","2","13205"
"1635","24/03/2015 00:00:00","2","13206"
"1634","24/03/2015 00:00:00","3","13207"
"1634","24/03/2015 00:00:00","2","13208"
"1631","24/03/2015 00:00:00","2","13209"
"1632","24/03/2015 00:00:00","2","13210"
"1633","24/03/2015 00:00:00","2","13211"
"1636","24/03/2015 00:00:00","2","13212"
"1637","24/03/2015 00:00:00","3","13213"
"1636","24/03/2015 00:00:00","3","13214"
"1637","24/03/2015 00:00:00","3","13215"
"1631","24/03/2015 00:00:00","2","13216"
"1632","24/03/2015 00:00:00","2","13217"
"1636","24/03/2015 00:00:00","3","13218"
"1633","25/03/2015 00:00:00","2","13219"
"1624","25/03/2015 00:00:00","1","13220"
"1210","25/03/2015 00:00:00","2","13221"
"1635","25/03/2015 00:00:00","2","13222"
"1636","25/03/2015 00:00:00","3","13223"
"1637","25/03/2015 00:00:00","2","13224"
"1641","25/03/2015 00:00:00","16","13225"
"1643","25/03/2015 00:00:00","16","13226"
"1645","25/03/2015 00:00:00","16","13227"
"1650","25/03/2015 00:00:00","2","13228"
"1650","25/03/2015 00:00:00","2","13229"
"1631","25/03/2015 00:00:00","2","13230"
"1630","25/03/2015 00:00:00","2","13231"
"1652","25/03/2015 00:00:00","16","13232"
"1656","25/03/2015 00:00:00","16","13233"
"1629","25/03/2015 00:00:00","2","13234"
"1657","25/03/2015 00:00:00","2","13235"
"1212","25/03/2015 00:00:00","2","13236"
"1205","25/03/2015 00:00:00","2","13237"
"1204","25/03/2015 00:00:00","2","13238"
"1210","25/03/2015 00:00:00","2","13239"
"1213","25/03/2015 00:00:00","2","13240"
"1273","25/03/2015 00:00:00","2","13241"
"1289","25/03/2015 00:00:00","2","13242"
"1650","25/03/2015 00:00:00","2","13243"
"1639","25/03/2015 00:00:00","16","13244"
"1654","25/03/2015 00:00:00","16","13245"
"1650","25/03/2015 00:00:00","2","13246"
"1659","25/03/2015 00:00:00","2","13247"
"1460","25/03/2015 00:00:00","2","13248"
"1589","25/03/2015 00:00:00","2","13249"
"1659","26/03/2015 00:00:00","2","13250"
"1658","26/03/2015 00:00:00","2","13251"
"1633","26/03/2015 00:00:00","2","13252"
"1632","26/03/2015 00:00:00","2","13253"
"991","26/03/2015 00:00:00","2","13256"
"1580","26/03/2015 00:00:00","2","13258"
"1018","26/03/2015 00:00:00","2","13259"
"1632","27/03/2015 00:00:00","2","13261"
"1649","27/03/2015 00:00:00","16","13262"
"1674","27/03/2015 00:00:00","3","13263"
"1678","27/03/2015 00:00:00","2","13264"
"1677","27/03/2015 00:00:00","2","13266"
"1677","27/03/2015 00:00:00","2","13267"
"1676","27/03/2015 00:00:00","2","13268"
"1661","27/03/2015 00:00:00","16","13269"
"1667","27/03/2015 00:00:00","16","13270"
"1671","27/03/2015 00:00:00","16","13271"
"1673","27/03/2015 00:00:00","16","13272"
"1669","27/03/2015 00:00:00","16","13273"
"1663","27/03/2015 00:00:00","16","13274"
"1665","27/03/2015 00:00:00","16","13275"
"1679","27/03/2015 00:00:00","2","13276"
"1679","27/03/2015 00:00:00","2","13277"
"1492","27/03/2015 00:00:00","2","13278"
"1676","28/03/2015 00:00:00","2","13279"
"1678","28/03/2015 00:00:00","2","13280"
"1633","28/03/2015 00:00:00","2","13281"
"1632","28/03/2015 00:00:00","2","13282"
"1650","28/03/2015 00:00:00","2","13283"
"1621","28/03/2015 00:00:00","2","13284"
"1622","28/03/2015 00:00:00","2","13285"
"1628","28/03/2015 00:00:00","3","13286"
"1623","28/03/2015 00:00:00","2","13287"
"1624","28/03/2015 00:00:00","2","13288"
"1627","28/03/2015 00:00:00","2","13290"
"1617","28/03/2015 00:00:00","2","13291"
"1618","28/03/2015 00:00:00","2","13292"
"1650","28/03/2015 00:00:00","2","13293"
"1627","28/03/2015 00:00:00","2","13295"
"1626","28/03/2015 00:00:00","2","13296"
"1625","28/03/2015 00:00:00","2","13297"
"1624","28/03/2015 00:00:00","2","13298"
"1628","28/03/2015 00:00:00","2","13299"
"1626","28/03/2015 00:00:00","3","13300"
"1674","29/03/2015 00:00:00","3","13301"
"1611","29/03/2015 00:00:00","2","13302"
"1633","29/03/2015 00:00:00","2","13303"
"1627","29/03/2015 00:00:00","2","13304"
"1659","29/03/2015 00:00:00","2","13305"
"1622","29/03/2015 00:00:00","2","13306"
"1617","29/03/2015 00:00:00","2","13307"
"1618","29/03/2015 00:00:00","2","13308"
"1612","29/03/2015 00:00:00","3","13309"
"1674","29/03/2015 00:00:00","3","13310"
"1634","29/03/2015 00:00:00","15","13311"
"1623","30/03/2015 00:00:00","2","13312"
"1624","30/03/2015 00:00:00","2","13313"
"1624","30/03/2015 00:00:00","2","13314"
"1681","30/03/2015 00:00:00","2","13315"
"1681","30/03/2015 00:00:00","2","13316"
"1631","30/03/2015 00:00:00","2","13317"
"1633","30/03/2015 00:00:00","2","13318"
"1624","30/03/2015 00:00:00","2","13319"
"1627","30/03/2015 00:00:00","2","13320"
"1659","30/03/2015 00:00:00","2","13321"
"1624","30/03/2015 00:00:00","2","13323"
"1625","30/03/2015 00:00:00","2","13324"
"1681","30/03/2015 00:00:00","2","13327"
"1681","30/03/2015 00:00:00","2","13328"
"1635","30/03/2015 00:00:00","2","13329"
"1650","31/03/2015 00:00:00","2","13330"
"1624","31/03/2015 00:00:00","2","13331"
"1675","31/03/2015 00:00:00","3","13332"
"1650","31/03/2015 00:00:00","2","13333"
"1627","31/03/2015 00:00:00","2","13334"
"1633","31/03/2015 00:00:00","2","13337"
"1650","31/03/2015 00:00:00","2","13338"
"1681","31/03/2015 00:00:00","2","13339"
"1681","31/03/2015 00:00:00","2","13340"
"1650","31/03/2015 00:00:00","2","13342"
"1631","31/03/2015 00:00:00","2","13343"
"1480","31/03/2015 00:00:00","2","13344"
"1502","31/03/2015 00:00:00","2","13345"
"1650","31/03/2015 00:00:00","2","13346"
"1650","31/03/2015 00:00:00","2","13347"
"87","01/04/2015 00:00:00","2","13348"
"1631","01/04/2015 00:00:00","2","13349"
"1650","01/04/2015 00:00:00","2","13350"
"1682","01/04/2015 00:00:00","3","13351"
"1683","01/04/2015 00:00:00","2","13352"
"1683","01/04/2015 00:00:00","2","13353"
"1682","02/04/2015 00:00:00","3","13354"
"1441","02/04/2015 00:00:00","2","13355"
"1140","02/04/2015 00:00:00","2","13356"
"1683","02/04/2015 00:00:00","1","13357"
"1671","02/04/2015 00:00:00","16","13358"
"1681","02/04/2015 00:00:00","2","13359"
"1683","02/04/2015 00:00:00","2","13360"
"1631","03/04/2015 00:00:00","2","13361"
"1631","03/04/2015 00:00:00","2","13362"
"1676","03/04/2015 00:00:00","3","13363"
"1621","03/04/2015 00:00:00","3","13364"
"1622","03/04/2015 00:00:00","3","13365"
"1628","03/04/2015 00:00:00","2","13366"
"1626","03/04/2015 00:00:00","3","13367"
"1684","03/04/2015 00:00:00","2","13368"
"1684","04/04/2015 00:00:00","2","13369"
"1686","04/04/2015 00:00:00","2","13370"
"1683","04/04/2015 00:00:00","2","13371"
"1684","04/04/2015 00:00:00","2","13372"
"1686","04/04/2015 00:00:00","2","13373"
"1685","04/04/2015 00:00:00","3","13374"
"1684","04/04/2015 00:00:00","2","13375"
"1685","04/04/2015 00:00:00","3","13376"
"1686","04/04/2015 00:00:00","2","13377"
"1684","04/04/2015 00:00:00","2","13378"
"1633","04/04/2015 00:00:00","2","13380"
"1681","04/04/2015 00:00:00","2","13381"
"1686","04/04/2015 00:00:00","2","13382"
"1687","04/04/2015 00:00:00","2","13383"
"1224","05/04/2015 00:00:00","2","13384"
"1222","05/04/2015 00:00:00","2","13385"
"1689","06/04/2015 00:00:00","2","13386"
"1689","06/04/2015 00:00:00","2","13387"
"1689","06/04/2015 00:00:00","2","13388"
"372","06/04/2015 00:00:00","2","13389"
"1689","06/04/2015 00:00:00","2","13390"
"1686","06/04/2015 00:00:00","2","13391"
"1691","06/04/2015 00:00:00","2","13392"
"1691","06/04/2015 00:00:00","2","13393"
"1650","07/04/2015 00:00:00","2","13394"
"1328","07/04/2015 00:00:00","2","13395"
"1691","07/04/2015 00:00:00","1","13396"
"1691","07/04/2015 00:00:00","2","13397"
"1684","07/04/2015 00:00:00","2","13398"
"1689","07/04/2015 00:00:00","2","13399"
"1692","08/04/2015 00:00:00","2","13400"
"1505","08/04/2015 00:00:00","2","13401"
"1564","08/04/2015 00:00:00","2","13402"
"1494","08/04/2015 00:00:00","2","13403"
"1615","08/04/2015 00:00:00","2","13404"
"1685","08/04/2015 00:00:00","3","13405"
"1636","09/04/2015 00:00:00","3","13407"
"689","09/04/2015 00:00:00","2","13408"
"692","09/04/2015 00:00:00","3","13409"
"1684","09/04/2015 00:00:00","2","13410"
"1686","09/04/2015 00:00:00","2","13411"
"1684","09/04/2015 00:00:00","2","13412"
"1685","09/04/2015 00:00:00","3","13413"
"1691","10/04/2015 00:00:00","2","13414"
"1693","10/04/2015 00:00:00","2","13415"
"1690","10/04/2015 00:00:00","3","13416"
"1689","10/04/2015 00:00:00","2","13417"
"1692","10/04/2015 00:00:00","2","13418"
"1682","10/04/2015 00:00:00","3","13419"
"1683","10/04/2015 00:00:00","2","13420"
"1691","10/04/2015 00:00:00","2","13421"
"1487","10/04/2015 00:00:00","2","13422"
"1482","10/04/2015 00:00:00","2","13423"
"1489","10/04/2015 00:00:00","2","13424"
"1615","10/04/2015 00:00:00","2","13425"
"1484","10/04/2015 00:00:00","2","13426"
"1692","10/04/2015 00:00:00","2","13427"
"1689","10/04/2015 00:00:00","2","13428"
"1694","10/04/2015 00:00:00","2","13429"
"1695","10/04/2015 00:00:00","2","13431"
"1691","11/04/2015 00:00:00","2","13432"
"1696","11/04/2015 00:00:00","2","13433"
"1697","11/04/2015 00:00:00","2","13434"
"1688","11/04/2015 00:00:00","2","13435"
"1696","11/04/2015 00:00:00","2","13436"
"1697","11/04/2015 00:00:00","2","13437"
"1697","11/04/2015 00:00:00","2","13438"
"1478","11/04/2015 00:00:00","2","13439"
"1696","11/04/2015 00:00:00","2","13440"
"1697","11/04/2015 00:00:00","2","13441"
"1697","11/04/2015 00:00:00","2","13442"
"1696","11/04/2015 00:00:00","2","13443"
"1697","11/04/2015 00:00:00","2","13444"
"1615","11/04/2015 00:00:00","2","13445"
"1489","11/04/2015 00:00:00","2","13446"
"1504","11/04/2015 00:00:00","2","13447"
"1483","11/04/2015 00:00:00","2","13448"
"1480","11/04/2015 00:00:00","2","13449"
"1478","11/04/2015 00:00:00","2","13450"
"1686","12/04/2015 00:00:00","2","13451"
"1697","12/04/2015 00:00:00","2","13452"
"1695","12/04/2015 00:00:00","2","13453"
"1697","12/04/2015 00:00:00","2","13454"
"1699","12/04/2015 00:00:00","2","13455"
"1696","12/04/2015 00:00:00","2","13456"
"1701","12/04/2015 00:00:00","2","13457"
"1700","12/04/2015 00:00:00","2","13458"
"1697","12/04/2015 00:00:00","2","13459"
"1698","12/04/2015 00:00:00","2","13460"
"1700","12/04/2015 00:00:00","2","13461"
"1703","12/04/2015 00:00:00","2","13462"
"1703","12/04/2015 00:00:00","2","13463"
"1700","12/04/2015 00:00:00","2","13464"
"1680","12/04/2015 00:00:00","3","13465"
"1704","12/04/2015 00:00:00","2","13466"
"1697","12/04/2015 00:00:00","2","13467"
"1702","12/04/2015 00:00:00","2","13468"
"1704","12/04/2015 00:00:00","2","13469"
"1696","13/04/2015 00:00:00","2","13470"
"1697","13/04/2015 00:00:00","2","13471"
"1697","13/04/2015 00:00:00","2","13472"
"1609","13/04/2015 00:00:00","2","13473"
"1697","13/04/2015 00:00:00","2","13474"
"1697","13/04/2015 00:00:00","2","13475"
"1480","13/04/2015 00:00:00","2","13476"
"1483","13/04/2015 00:00:00","2","13477"
"1504","13/04/2015 00:00:00","2","13478"
"1614","13/04/2015 00:00:00","2","13479"
"1502","13/04/2015 00:00:00","2","13480"
"1485","13/04/2015 00:00:00","2","13481"
"1704","13/04/2015 00:00:00","2","13482"
"1705","13/04/2015 00:00:00","2","13483"
"1706","13/04/2015 00:00:00","2","13484"
"1705","13/04/2015 00:00:00","2","13485"
"1706","13/04/2015 00:00:00","2","13486"
"1698","13/04/2015 00:00:00","2","13487"
"1701","13/04/2015 00:00:00","2","13488"
"1700","13/04/2015 00:00:00","2","13489"
"1708","13/04/2015 00:00:00","2","13490"
"1708","14/04/2015 00:00:00","2","13491"
"1692","14/04/2015 00:00:00","2","13492"
"1697","14/04/2015 00:00:00","2","13493"
"1696","14/04/2015 00:00:00","2","13494"
"424","14/04/2015 00:00:00","2","13495"
"272","14/04/2015 00:00:00","2","13496"
"270","14/04/2015 00:00:00","2","13497"
"1708","14/04/2015 00:00:00","2","13498"
"1709","14/04/2015 00:00:00","15","13499"
"1709","14/04/2015 00:00:00","3","13500"
"1697","14/04/2015 00:00:00","2","13501"
