_Id,_UserId,_Name,_Date,_Class,_TagBased
8747,6995,Autobiographer,2015-02-06T09:38:03.950,3,False
8749,29012,Autobiographer,2015-02-06T19:04:56.500,3,False
8756,29031,Autobiographer,2015-02-07T21:36:03.597,3,False
8757,10428,Autobiographer,2015-02-08T03:40:24.020,3,False
8760,27985,Autobiographer,2015-02-08T17:09:33.047,3,False
8765,7901,Autobiographer,2015-02-09T12:22:07.013,3,False
8768,28486,Autobiographer,2015-02-09T18:58:14.610,3,False
8770,27485,Autobiographer,2015-02-09T23:04:21.340,3,False
8771,6235,Autobiographer,2015-02-09T23:19:35.827,3,False
8773,4265,Autobiographer,2015-02-10T04:16:28.257,3,False
8774,14729,Autobiographer,2015-02-10T12:41:21.370,3,False
8777,27690,Autobiographer,2015-02-10T23:39:09.587,3,False
8780,29245,Autobiographer,2015-02-12T02:47:34.120,3,False
8784,23409,Autobiographer,2015-02-13T04:57:40.357,3,False
8789,28695,Autobiographer,2015-02-13T18:37:44.703,3,False
8791,29112,Autobiographer,2015-02-13T20:14:20.217,3,False
8794,24870,Autobiographer,2015-02-13T22:20:41.470,3,False
8795,24907,Autobiographer,2015-02-14T05:33:50.100,3,False
8796,14518,Autobiographer,2015-02-14T06:50:45.927,3,False
8822,1391,Autobiographer,2015-02-15T00:29:49.027,3,False
8831,18096,Autobiographer,2015-02-15T10:39:46.900,3,False
8834,28533,Autobiographer,2015-02-15T12:30:47.137,3,False
8838,28193,Autobiographer,2015-02-15T23:11:18.397,3,False
8840,11358,Autobiographer,2015-02-16T03:13:29.173,3,False
8845,22719,Autobiographer,2015-02-16T12:29:35.740,3,False
8848,17896,Autobiographer,2015-02-17T14:52:47.417,3,False
8849,30520,Autobiographer,2015-02-17T16:31:31.617,3,False
8850,21974,Autobiographer,2015-02-17T18:17:19.183,3,False
8851,28339,Autobiographer,2015-02-17T23:56:29.937,3,False
8855,24503,Autobiographer,2015-02-18T03:41:08.133,3,False
8860,925,Autobiographer,2015-02-18T11:23:58.767,3,False
8865,26919,Autobiographer,2015-02-18T18:39:22.890,3,False
8868,30596,Autobiographer,2015-02-18T22:45:33.363,3,False
8872,24048,Autobiographer,2015-02-19T02:29:03.577,3,False
8876,19979,Autobiographer,2015-02-19T06:12:05.037,3,False
8877,30611,Autobiographer,2015-02-19T08:43:27.950,3,False
8878,30608,Autobiographer,2015-02-19T09:21:48.040,3,False
8880,23554,Autobiographer,2015-02-19T14:42:13.403,3,False
8882,26638,Autobiographer,2015-02-19T16:50:53.463,3,False
8883,30542,Autobiographer,2015-02-19T20:40:13.127,3,False
8884,28888,Autobiographer,2015-02-19T20:55:26.120,3,False
8887,27499,Autobiographer,2015-02-20T09:18:30.690,3,False
8891,30679,Autobiographer,2015-02-20T10:37:31.483,3,False
8892,2807,Autobiographer,2015-02-20T14:29:00.820,3,False
8894,8972,Autobiographer,2015-02-20T15:55:25.990,3,False
8895,23411,Autobiographer,2015-02-20T20:22:38.533,3,False
8896,979,Autobiographer,2015-02-20T21:14:33.553,3,False
8897,1435,Autobiographer,2015-02-20T22:14:57.733,3,False
8898,2801,Autobiographer,2015-02-21T00:42:51.157,3,False
8900,29367,Autobiographer,2015-02-21T03:07:11.477,3,False
8903,9798,Autobiographer,2015-02-21T05:43:21.410,3,False
8904,28247,Autobiographer,2015-02-21T09:38:56.983,3,False
8908,11595,Autobiographer,2015-02-21T13:39:18.863,3,False
8915,22378,Autobiographer,2015-02-21T22:50:31.017,3,False
8926,28287,Autobiographer,2015-02-22T17:32:40.553,3,False
8928,23693,Autobiographer,2015-02-22T19:57:58.063,3,False
