_Id,_PostId,_VoteTypeId,_CreationDate
541,153,2,2016-06-12T00:00:00.000
659,153,2,2016-11-24T00:00:00.000
1819,153,2,2021-07-09T00:00:00.000
572,154,2,2016-06-30T00:00:00.000
686,154,2,2016-12-14T00:00:00.000
507,155,2,2016-05-12T00:00:00.000
508,155,2,2016-05-13T00:00:00.000
853,155,2,2018-06-06T00:00:00.000
2068,155,2,2023-04-13T00:00:00.000
2069,155,2,2023-04-14T00:00:00.000
509,156,2,2016-05-13T00:00:00.000
523,156,2,2016-06-10T00:00:00.000
613,156,2,2016-11-18T00:00:00.000
510,157,2,2016-05-13T00:00:00.000
514,157,2,2016-05-17T00:00:00.000
521,157,2,2016-06-10T00:00:00.000
614,157,2,2016-11-18T00:00:00.000
511,158,2,2016-05-14T00:00:00.000
512,158,2,2016-05-14T00:00:00.000
522,158,2,2016-06-10T00:00:00.000
615,158,2,2016-11-18T00:00:00.000
516,159,2,2016-06-03T00:00:00.000
518,159,2,2016-06-05T00:00:00.000
526,159,2,2016-06-10T00:00:00.000
531,159,2,2016-06-12T00:00:00.000
546,159,2,2016-06-12T00:00:00.000
626,159,2,2016-11-18T00:00:00.000
1522,159,2,2020-03-28T00:00:00.000
525,160,2,2016-06-10T00:00:00.000
550,160,2,2016-06-12T00:00:00.000
564,160,2,2016-06-14T00:00:00.000
515,161,2,2016-06-03T00:00:00.000
517,161,2,2016-06-03T00:00:00.000
519,161,2,2016-06-05T00:00:00.000
524,161,2,2016-06-10T00:00:00.000
547,161,3,2016-06-12T00:00:00.000
551,161,2,2016-06-12T00:00:00.000
566,161,2,2016-06-20T00:00:00.000
831,161,2,2018-05-16T00:00:00.000
545,162,3,2016-06-12T00:00:00.000
548,162,10,2016-06-12T00:00:00.000
549,163,2,2016-06-12T00:00:00.000
567,163,2,2016-06-20T00:00:00.000
558,164,2,2016-06-13T00:00:00.000
623,164,2,2016-11-18T00:00:00.000
560,165,2,2016-06-13T00:00:00.000
624,165,2,2016-11-18T00:00:00.000
1521,165,2,2020-03-28T00:00:00.000
559,166,2,2016-06-13T00:00:00.000
563,166,1,2016-06-13T00:00:00.000
561,167,2,2016-06-13T00:00:00.000
562,167,1,2016-06-13T00:00:00.000
569,168,2,2016-06-26T00:00:00.000
625,168,2,2016-11-18T00:00:00.000
1050,168,2,2018-09-03T00:00:00.000
1942,168,2,2022-06-07T00:00:00.000
568,169,2,2016-06-24T00:00:00.000
570,169,2,2016-06-26T00:00:00.000
1046,169,2,2018-09-03T00:00:00.000
1049,169,3,2018-09-03T00:00:00.000
571,170,2,2016-06-29T00:00:00.000
622,170,2,2016-11-18T00:00:00.000
574,171,1,2016-06-30T00:00:00.000
575,172,2,2016-07-01T00:00:00.000
578,172,2,2016-07-02T00:00:00.000
618,172,2,2016-11-18T00:00:00.000
1520,172,2,2020-03-28T00:00:00.000
576,173,1,2016-07-01T00:00:00.000
577,173,2,2016-07-02T00:00:00.000
579,174,2,2016-07-03T00:00:00.000
580,174,2,2016-07-04T00:00:00.000
617,174,2,2016-11-18T00:00:00.000
581,175,2,2016-07-04T00:00:00.000
649,175,2,2016-11-21T00:00:00.000
584,176,2,2016-07-05T00:00:00.000
616,176,2,2016-11-18T00:00:00.000
657,176,2,2016-11-24T00:00:00.000
620,177,2,2016-11-18T00:00:00.000
585,178,1,2016-07-05T00:00:00.000
586,178,2,2016-07-05T00:00:00.000
587,178,2,2016-07-05T00:00:00.000
621,178,2,2016-11-18T00:00:00.000
592,179,2,2016-07-19T00:00:00.000
593,179,2,2016-08-11T00:00:00.000
603,179,2,2016-11-03T00:00:00.000
591,180,2,2016-07-14T00:00:00.000
619,180,2,2016-11-18T00:00:00.000
589,181,1,2016-07-14T00:00:00.000
590,181,2,2016-07-14T00:00:00.000
2159,181,2,2024-02-21T00:00:00.000
594,182,2,2016-08-13T00:00:00.000
597,182,2,2016-09-19T00:00:00.000
655,182,2,2016-11-22T00:00:00.000
883,182,2,2018-06-22T00:00:00.000
993,182,2,2018-08-11T00:00:00.000
1367,182,2,2019-07-29T00:00:00.000
1519,182,2,2020-03-28T00:00:00.000
2104,183,2,2023-06-19T00:00:00.000
602,184,2,2016-11-03T00:00:00.000
604,184,2,2016-11-06T00:00:00.000
606,184,2,2016-11-15T00:00:00.000
2103,184,2,2023-06-19T00:00:00.000
595,185,2,2016-08-30T00:00:00.000
596,185,2,2016-09-03T00:00:00.000
608,185,2,2016-11-18T00:00:00.000
1950,185,2,2022-06-12T00:00:00.000
601,186,2,2016-09-30T00:00:00.000
605,186,2,2016-11-15T00:00:00.000
598,187,2,2016-09-22T00:00:00.000
632,187,2,2016-11-18T00:00:00.000
660,187,2,2016-11-24T00:00:00.000
599,188,2,2016-09-22T00:00:00.000
600,188,2,2016-09-23T00:00:00.000
607,189,2,2016-11-16T00:00:00.000
634,189,2,2016-11-18T00:00:00.000
1053,189,2,2018-09-04T00:00:00.000
1518,189,2,2020-03-28T00:00:00.000
700,190,2,2016-12-21T00:00:00.000
909,190,2,2018-07-06T00:00:00.000
1820,190,2,2021-07-09T00:00:00.000
661,191,2,2016-11-24T00:00:00.000
989,191,2,2018-08-08T00:00:00.000
1159,191,2,2018-11-23T00:00:00.000
662,192,2,2016-11-27T00:00:00.000
666,192,2,2016-11-29T00:00:00.000
1924,192,2,2022-06-05T00:00:00.000
663,193,2,2016-11-28T00:00:00.000
664,193,1,2016-11-28T00:00:00.000
665,193,2,2016-11-29T00:00:00.000
690,193,2,2016-12-15T00:00:00.000
691,194,2,2016-12-15T00:00:00.000
1517,194,2,2020-03-28T00:00:00.000
821,195,2,2018-04-14T00:00:00.000
667,196,2,2016-12-05T00:00:00.000
670,196,2,2016-12-06T00:00:00.000
676,196,2,2016-12-10T00:00:00.000
677,196,2,2016-12-10T00:00:00.000
680,196,2,2016-12-12T00:00:00.000
684,196,2,2016-12-14T00:00:00.000
689,196,2,2016-12-15T00:00:00.000
699,196,2,2016-12-20T00:00:00.000
702,196,2,2016-12-22T00:00:00.000
721,196,2,2017-01-15T00:00:00.000
803,196,2,2017-10-13T00:00:00.000
827,196,2,2018-04-29T00:00:00.000
1431,196,2,2019-12-01T00:00:00.000
1433,196,2,2019-12-06T00:00:00.000
1449,196,2,2019-12-16T00:00:00.000
1462,196,2,2020-01-18T00:00:00.000
1481,196,2,2020-03-05T00:00:00.000
1516,196,2,2020-03-28T00:00:00.000
1580,196,2,2020-10-16T00:00:00.000
1584,196,2,2020-12-09T00:00:00.000
1825,196,2,2021-07-10T00:00:00.000
1842,196,2,2021-08-07T00:00:00.000
1844,196,2,2021-08-09T00:00:00.000
1854,196,2,2021-09-29T00:00:00.000
1856,196,2,2021-10-01T00:00:00.000
1857,196,2,2021-10-23T00:00:00.000
1885,196,2,2022-02-24T00:00:00.000
1965,196,2,2022-06-24T00:00:00.000
1968,196,2,2022-07-25T00:00:00.000
2100,196,2,2023-06-08T00:00:00.000
2105,196,2,2023-07-03T00:00:00.000
2129,196,2,2023-11-27T00:00:00.000
668,197,2,2016-12-05T00:00:00.000
672,197,2,2016-12-06T00:00:00.000
674,197,2,2016-12-08T00:00:00.000
682,197,2,2016-12-12T00:00:00.000
683,197,2,2016-12-14T00:00:00.000
695,197,2,2016-12-19T00:00:00.000
728,197,2,2017-01-27T00:00:00.000
781,197,2,2017-06-09T00:00:00.000
828,197,2,2018-04-29T00:00:00.000
669,198,2,2016-12-06T00:00:00.000
671,198,2,2016-12-06T00:00:00.000
673,198,2,2016-12-08T00:00:00.000
678,198,2,2016-12-10T00:00:00.000
681,198,2,2016-12-12T00:00:00.000
685,198,2,2016-12-14T00:00:00.000
687,198,2,2016-12-15T00:00:00.000
722,198,2,2017-01-15T00:00:00.000
804,198,2,2017-10-13T00:00:00.000
1432,198,2,2019-12-01T00:00:00.000
1463,198,2,2020-01-18T00:00:00.000
1581,198,2,2020-10-16T00:00:00.000
1583,198,2,2020-12-09T00:00:00.000
1790,198,2,2021-04-05T00:00:00.000
1826,198,2,2021-07-10T00:00:00.000
1858,198,2,2021-10-23T00:00:00.000
1972,198,2,2022-07-26T00:00:00.000
2037,198,2,2022-12-21T00:00:00.000
679,199,2,2016-12-10T00:00:00.000
688,199,2,2016-12-15T00:00:00.000
697,199,2,2016-12-19T00:00:00.000
805,199,2,2017-10-13T00:00:00.000
1571,199,2,2020-09-14T00:00:00.000
1791,199,2,2021-04-05T00:00:00.000
1827,199,2,2021-07-10T00:00:00.000
1859,199,2,2021-10-23T00:00:00.000
1971,199,2,2022-07-26T00:00:00.000
744,200,2,2017-02-12T00:00:00.000
745,200,1,2017-02-14T00:00:00.000
1176,200,2,2019-01-02T00:00:00.000
703,201,2,2016-12-22T00:00:00.000
1586,201,2,2020-12-09T00:00:00.000
1829,201,2,2021-07-10T00:00:00.000
1861,201,2,2021-10-23T00:00:00.000
829,202,2,2018-05-16T00:00:00.000
1563,202,2,2020-08-20T00:00:00.000
1865,202,2,2021-10-23T00:00:00.000
694,203,2,2016-12-16T00:00:00.000
692,204,2,2016-12-15T00:00:00.000
1725,204,2,2021-01-16T00:00:00.000
1731,204,2,2021-01-17T00:00:00.000
693,205,2,2016-12-15T00:00:00.000
705,205,2,2016-12-22T00:00:00.000
1730,205,2,2021-01-17T00:00:00.000
696,206,2,2016-12-19T00:00:00.000
704,206,2,2016-12-22T00:00:00.000
1572,206,2,2020-09-14T00:00:00.000
1585,206,2,2020-12-09T00:00:00.000
1828,206,2,2021-07-10T00:00:00.000
1855,206,2,2021-09-29T00:00:00.000
1860,206,2,2021-10-23T00:00:00.000
1990,206,2,2022-09-20T00:00:00.000
2038,206,2,2022-12-21T00:00:00.000
2099,206,2,2023-06-08T00:00:00.000
708,207,2,2016-12-25T00:00:00.000
714,207,2,2017-01-04T00:00:00.000
725,210,2,2017-01-25T00:00:00.000
726,210,2,2017-01-25T00:00:00.000
737,210,2,2017-02-02T00:00:00.000
1099,210,2,2018-10-07T00:00:00.000
723,211,2,2017-01-25T00:00:00.000
724,211,1,2017-01-25T00:00:00.000
727,211,2,2017-01-25T00:00:00.000
732,211,2,2017-01-31T00:00:00.000
736,211,2,2017-02-02T00:00:00.000
1100,211,2,2018-10-07T00:00:00.000
729,212,2,2017-01-19T00:00:00.000
730,212,2,2017-01-28T00:00:00.000
731,212,2,2017-01-31T00:00:00.000
810,212,2,2018-01-17T00:00:00.000
846,212,2,2018-05-28T00:00:00.000
733,213,2,2017-01-31T00:00:00.000
734,213,2,2017-02-01T00:00:00.000
938,213,2,2018-07-20T00:00:00.000
1160,213,2,2018-11-29T00:00:00.000
1172,213,2,2018-12-14T00:00:00.000
1289,213,2,2019-06-05T00:00:00.000
1037,214,2,2018-08-23T00:00:00.000
741,215,2,2017-02-06T00:00:00.000
738,216,2,2017-02-02T00:00:00.000
739,216,1,2017-02-02T00:00:00.000
742,216,2,2017-02-06T00:00:00.000
746,216,2,2017-03-06T00:00:00.000
747,217,2,2017-03-14T00:00:00.000
750,217,2,2017-04-09T00:00:00.000
749,219,2,2017-03-20T00:00:00.000
1515,219,2,2020-03-28T00:00:00.000
756,220,2,2017-05-20T00:00:00.000
751,221,2,2017-05-02T00:00:00.000
752,222,2,2017-05-12T00:00:00.000
753,222,15,2017-05-17T00:00:00.000
768,222,2,2017-06-04T00:00:00.000
757,224,2,2017-05-29T00:00:00.000
770,224,2,2017-06-04T00:00:00.000
758,225,2,2017-05-29T00:00:00.000
759,225,1,2017-05-29T00:00:00.000
771,225,2,2017-06-04T00:00:00.000
772,226,2,2017-06-04T00:00:00.000
965,226,2,2018-08-03T00:00:00.000
760,227,2,2017-05-30T00:00:00.000
761,227,1,2017-05-30T00:00:00.000
767,227,2,2017-05-31T00:00:00.000
769,227,2,2017-06-04T00:00:00.000
776,229,2,2017-06-06T00:00:00.000
777,229,1,2017-06-06T00:00:00.000
954,229,2,2018-08-01T00:00:00.000
780,230,2,2017-06-07T00:00:00.000
968,230,2,2018-08-03T00:00:00.000
1246,230,2,2019-05-04T00:00:00.000
1948,230,2,2022-06-08T00:00:00.000
778,231,2,2017-06-06T00:00:00.000
779,231,2,2017-06-07T00:00:00.000
1015,231,1,2018-08-15T00:00:00.000
1247,231,2,2019-05-04T00:00:00.000
967,232,2,2018-08-03T00:00:00.000
1014,232,2,2018-08-15T00:00:00.000
1248,232,2,2019-05-04T00:00:00.000
830,233,2,2018-05-16T00:00:00.000
1866,233,2,2021-10-23T00:00:00.000
822,235,2,2018-04-19T00:00:00.000
783,236,2,2017-06-30T00:00:00.000
784,237,2,2017-06-30T00:00:00.000
787,238,2,2017-07-02T00:00:00.000
1348,238,2,2019-07-14T00:00:00.000
941,239,2,2018-07-26T00:00:00.000
1917,239,2,2022-06-05T00:00:00.000
940,240,2,2018-07-26T00:00:00.000
788,241,2,2017-07-24T00:00:00.000
795,241,3,2017-08-12T00:00:00.000
796,241,2,2017-08-13T00:00:00.000
798,241,2,2017-08-16T00:00:00.000
928,241,2,2018-07-19T00:00:00.000
1514,241,2,2020-03-28T00:00:00.000
1940,241,2,2022-06-06T00:00:00.000
790,242,2,2017-07-25T00:00:00.000
825,242,2,2018-04-19T00:00:00.000
1513,242,2,2020-03-28T00:00:00.000
1949,242,2,2022-06-10T00:00:00.000
789,243,1,2017-07-24T00:00:00.000
791,243,2,2017-07-25T00:00:00.000
826,243,2,2018-04-19T00:00:00.000
792,244,2,2017-08-03T00:00:00.000
879,244,2,2018-06-14T00:00:00.000
797,245,2,2017-08-14T00:00:00.000
799,245,10,2017-08-21T00:00:00.000
811,246,2,2018-02-04T00:00:00.000
850,246,2,2018-06-01T00:00:00.000
1512,246,2,2020-03-28T00:00:00.000
800,247,2,2017-09-08T00:00:00.000
904,247,2,2018-07-05T00:00:00.000
1821,247,2,2021-07-09T00:00:00.000
801,248,2,2017-09-15T00:00:00.000
836,248,2,2018-05-24T00:00:00.000
807,249,2,2017-10-16T00:00:00.000
1511,249,2,2020-03-28T00:00:00.000
1926,249,2,2022-06-05T00:00:00.000
806,250,2,2017-10-16T00:00:00.000
873,252,2,2018-06-13T00:00:00.000
1923,252,2,2022-06-05T00:00:00.000
874,253,2,2018-06-13T00:00:00.000
812,254,2,2018-02-04T00:00:00.000
885,254,2,2018-06-24T00:00:00.000
813,255,2,2018-02-13T00:00:00.000
814,255,2,2018-02-15T00:00:00.000
823,255,2,2018-04-19T00:00:00.000
1095,255,2,2018-10-07T00:00:00.000
1941,255,2,2022-06-06T00:00:00.000
2051,255,2,2023-04-10T00:00:00.000
824,256,2,2018-04-19T00:00:00.000
1096,256,2,2018-10-07T00:00:00.000
1097,257,2,2018-10-07T00:00:00.000
1912,257,2,2022-06-05T00:00:00.000
2058,257,2,2023-04-13T00:00:00.000
815,258,2,2018-03-16T00:00:00.000
816,258,2,2018-03-19T00:00:00.000
1098,258,2,2018-10-07T00:00:00.000
2059,258,2,2023-04-13T00:00:00.000
817,259,2,2018-04-03T00:00:00.000
818,259,2,2018-04-03T00:00:00.000
819,259,2,2018-04-12T00:00:00.000
820,259,2,2018-04-12T00:00:00.000
839,259,2,2018-05-25T00:00:00.000
1938,259,2,2022-06-05T00:00:00.000
871,260,2,2018-06-13T00:00:00.000
1510,260,2,2020-03-28T00:00:00.000
837,261,2,2018-05-24T00:00:00.000
835,262,1,2018-05-24T00:00:00.000
842,262,2,2018-05-25T00:00:00.000
840,263,2,2018-05-25T00:00:00.000
849,263,2,2018-06-01T00:00:00.000
987,263,2,2018-08-07T00:00:00.000
1171,263,2,2018-12-13T00:00:00.000
841,264,2,2018-05-25T00:00:00.000
845,264,2,2018-05-25T00:00:00.000
898,264,2,2018-07-05T00:00:00.000
1008,264,2,2018-08-15T00:00:00.000
1198,264,2,2019-01-23T00:00:00.000
1862,264,2,2021-10-23T00:00:00.000
1946,264,2,2022-06-08T00:00:00.000
2132,264,2,2023-11-27T00:00:00.000
844,265,2,2018-05-25T00:00:00.000
860,265,2,2018-06-07T00:00:00.000
865,265,1,2018-06-07T00:00:00.000
897,265,2,2018-07-05T00:00:00.000
983,265,2,2018-08-07T00:00:00.000
1863,265,2,2021-10-23T00:00:00.000
851,266,2,2018-06-06T00:00:00.000
867,266,2,2018-06-08T00:00:00.000
1910,266,2,2022-06-05T00:00:00.000
852,267,2,2018-06-06T00:00:00.000
854,267,1,2018-06-06T00:00:00.000
866,267,2,2018-06-08T00:00:00.000
1056,267,2,2018-09-04T00:00:00.000
1103,267,2,2018-10-08T00:00:00.000
863,269,2,2018-06-07T00:00:00.000
868,269,2,2018-06-08T00:00:00.000
2066,269,2,2023-04-13T00:00:00.000
2071,269,2,2023-04-14T00:00:00.000
855,270,2,2018-06-06T00:00:00.000
859,270,2,2018-06-07T00:00:00.000
2078,270,2,2023-05-04T00:00:00.000
858,271,3,2018-06-07T00:00:00.000
2108,271,3,2023-07-29T00:00:00.000
861,272,2,2018-06-07T00:00:00.000
862,272,1,2018-06-07T00:00:00.000
2073,272,2,2023-04-19T00:00:00.000
2075,272,2,2023-04-19T00:00:00.000
864,273,2,2018-06-07T00:00:00.000
896,273,2,2018-07-05T00:00:00.000
902,273,2,2018-07-05T00:00:00.000
946,273,2,2018-07-30T00:00:00.000
1196,273,2,2019-01-23T00:00:00.000
1470,273,2,2020-02-07T00:00:00.000
1864,273,2,2021-10-23T00:00:00.000
1931,274,2,2022-06-05T00:00:00.000
869,275,2,2018-06-10T00:00:00.000
870,275,1,2018-06-13T00:00:00.000
886,276,2,2018-06-24T00:00:00.000
892,276,2,2018-07-03T00:00:00.000
917,276,2,2018-07-11T00:00:00.000
1212,276,2,2019-02-06T00:00:00.000
1285,276,2,2019-06-03T00:00:00.000
1471,276,2,2020-02-07T00:00:00.000
1928,276,2,2022-06-05T00:00:00.000
875,277,2,2018-06-13T00:00:00.000
2096,277,2,2023-05-30T00:00:00.000
876,278,2,2018-06-14T00:00:00.000
877,279,2,2018-06-14T00:00:00.000
878,279,1,2018-06-14T00:00:00.000
880,280,2,2018-06-19T00:00:00.000
884,281,2,2018-06-22T00:00:00.000
895,281,2,2018-07-05T00:00:00.000
1936,281,2,2022-06-05T00:00:00.000
1211,282,2,2019-02-04T00:00:00.000
889,283,2,2018-06-26T00:00:00.000
891,283,2,2018-06-27T00:00:00.000
894,283,2,2018-07-05T00:00:00.000
1003,283,2,2018-08-14T00:00:00.000
899,284,2,2018-07-05T00:00:00.000
900,285,2,2018-07-05T00:00:00.000
901,285,2,2018-07-05T00:00:00.000
1044,285,2,2018-09-03T00:00:00.000
1197,285,2,2019-01-23T00:00:00.000
1399,285,2,2019-09-09T00:00:00.000
2131,285,2,2023-11-27T00:00:00.000
905,286,2,2018-07-06T00:00:00.000
906,287,2,2018-07-06T00:00:00.000
907,287,1,2018-07-06T00:00:00.000
913,287,2,2018-07-08T00:00:00.000
912,288,2,2018-07-08T00:00:00.000
961,288,1,2018-08-01T00:00:00.000
927,289,2,2018-07-19T00:00:00.000
908,290,2,2018-07-06T00:00:00.000
910,290,1,2018-07-06T00:00:00.000
2072,290,2,2023-04-14T00:00:00.000
911,291,2,2018-07-07T00:00:00.000
934,292,2,2018-07-19T00:00:00.000
915,293,2,2018-07-10T00:00:00.000
1138,293,2,2018-10-22T00:00:00.000
1339,294,2,2019-07-02T00:00:00.000
918,295,2,2018-07-11T00:00:00.000
1092,295,1,2018-10-04T00:00:00.000
1396,295,2,2019-09-05T00:00:00.000
922,296,2,2018-07-17T00:00:00.000
919,297,2,2018-07-11T00:00:00.000
920,297,2,2018-07-13T00:00:00.000
1556,297,2,2020-06-23T00:00:00.000
1876,297,2,2021-12-10T00:00:00.000
1891,297,2,2022-05-31T00:00:00.000
2043,297,2,2023-01-03T00:00:00.000
921,298,2,2018-07-16T00:00:00.000
924,299,2,2018-07-18T00:00:00.000
923,300,2,2018-07-17T00:00:00.000
933,300,2,2018-07-19T00:00:00.000
925,301,2,2018-07-19T00:00:00.000
926,302,2,2018-07-19T00:00:00.000
960,302,1,2018-08-01T00:00:00.000
929,303,2,2018-07-19T00:00:00.000
981,303,2,2018-08-06T00:00:00.000
1368,303,2,2019-07-31T00:00:00.000
1789,303,2,2021-03-25T00:00:00.000
1962,303,2,2022-06-24T00:00:00.000
2033,303,2,2022-12-20T00:00:00.000
931,304,2,2018-07-19T00:00:00.000
980,304,2,2018-08-06T00:00:00.000
984,304,1,2018-08-07T00:00:00.000
1260,304,11,2019-05-13T00:00:00.000
1951,304,2,2022-06-12T00:00:00.000
2026,304,2,2022-12-20T00:00:00.000
932,305,2,2018-07-19T00:00:00.000
982,305,2,2018-08-06T00:00:00.000
1086,305,2,2018-09-28T00:00:00.000
1376,305,2,2019-08-14T00:00:00.000
2030,305,2,2022-12-20T00:00:00.000
935,306,1,2018-07-19T00:00:00.000
936,306,2,2018-07-20T00:00:00.000
1192,306,2,2019-01-21T00:00:00.000
1400,306,2,2019-09-15T00:00:00.000
1402,306,2,2019-09-20T00:00:00.000
1877,306,2,2021-12-10T00:00:00.000
1892,306,2,2022-05-31T00:00:00.000
2042,306,2,2023-01-03T00:00:00.000
943,307,2,2018-07-30T00:00:00.000
962,307,2,2018-08-01T00:00:00.000
944,308,2,2018-07-30T00:00:00.000
959,308,1,2018-08-01T00:00:00.000
963,308,2,2018-08-01T00:00:00.000
951,309,2,2018-07-31T00:00:00.000
952,309,2,2018-07-31T00:00:00.000
956,309,2,2018-08-01T00:00:00.000
975,309,2,2018-08-04T00:00:00.000
1551,309,2,2020-06-17T00:00:00.000
1553,309,2,2020-06-20T00:00:00.000
953,310,2,2018-07-31T00:00:00.000
957,310,2,2018-08-01T00:00:00.000
974,310,2,2018-08-04T00:00:00.000
1552,310,2,2020-06-17T00:00:00.000
969,311,2,2018-08-03T00:00:00.000
1002,311,2,2018-08-14T00:00:00.000
1087,312,2,2018-09-30T00:00:00.000
1091,312,1,2018-10-04T00:00:00.000
966,313,2,2018-08-03T00:00:00.000
970,313,2,2018-08-03T00:00:00.000
971,314,2,2018-08-03T00:00:00.000
972,314,2,2018-08-04T00:00:00.000
976,314,2,2018-08-04T00:00:00.000
978,314,2,2018-08-05T00:00:00.000
979,314,2,2018-08-06T00:00:00.000
1532,314,2,2020-04-21T00:00:00.000
1935,314,2,2022-06-05T00:00:00.000
1973,314,2,2022-07-26T00:00:00.000
990,315,2,2018-08-08T00:00:00.000
991,315,2,2018-08-09T00:00:00.000
1224,315,2,2019-03-15T00:00:00.000
1345,315,2,2019-07-09T00:00:00.000
1958,315,2,2022-06-22T00:00:00.000
2027,315,2,2022-12-20T00:00:00.000
994,316,2,2018-08-12T00:00:00.000
1119,316,2,2018-10-15T00:00:00.000
1274,316,2,2019-05-29T00:00:00.000
1007,317,2,2018-08-15T00:00:00.000
1016,317,2,2018-08-15T00:00:00.000
1019,317,2,2018-08-17T00:00:00.000
1028,317,2,2018-08-20T00:00:00.000
1018,318,2,2018-08-16T00:00:00.000
1020,318,2,2018-08-17T00:00:00.000
1025,318,1,2018-08-19T00:00:00.000
1027,318,2,2018-08-20T00:00:00.000
1009,319,2,2018-08-15T00:00:00.000
1017,319,2,2018-08-16T00:00:00.000
1021,319,2,2018-08-17T00:00:00.000
1023,319,2,2018-08-18T00:00:00.000
1029,320,2,2018-08-20T00:00:00.000
1033,320,2,2018-08-21T00:00:00.000
2125,320,2,2023-11-27T00:00:00.000
1871,321,2,2021-11-26T00:00:00.000
1031,322,2,2018-08-21T00:00:00.000
1038,322,2,2018-08-24T00:00:00.000
1283,322,2,2019-06-03T00:00:00.000
1034,323,2,2018-08-22T00:00:00.000
1039,324,2,2018-08-24T00:00:00.000
1040,324,2,2018-08-24T00:00:00.000
1255,324,2,2019-05-06T00:00:00.000
1041,326,2,2018-08-25T00:00:00.000
1043,326,10,2018-08-25T00:00:00.000
1042,327,2,2018-08-25T00:00:00.000
1058,327,2,2018-09-04T00:00:00.000
1121,328,2,2018-10-15T00:00:00.000
1335,328,2,2019-06-26T00:00:00.000
1045,329,2,2018-09-03T00:00:00.000
1535,329,2,2020-04-23T00:00:00.000
2003,329,2,2022-10-11T00:00:00.000
1048,330,2,2018-09-03T00:00:00.000
1541,330,2,2020-06-08T00:00:00.000
2002,330,2,2022-10-11T00:00:00.000
1051,331,2,2018-09-03T00:00:00.000
1090,333,1,2018-10-04T00:00:00.000
1093,333,2,2018-10-05T00:00:00.000
1054,335,2,2018-09-04T00:00:00.000
1057,337,2,2018-09-04T00:00:00.000
1254,337,2,2019-05-06T00:00:00.000
1059,338,3,2018-09-04T00:00:00.000
1060,338,2,2018-09-04T00:00:00.000
1064,338,2,2018-09-05T00:00:00.000
1063,339,2,2018-09-05T00:00:00.000
1065,339,2,2018-09-05T00:00:00.000
1074,339,2,2018-09-06T00:00:00.000
1534,339,2,2020-04-21T00:00:00.000
1068,340,2,2018-09-06T00:00:00.000
1162,340,2,2018-12-06T00:00:00.000
1071,341,2,2018-09-06T00:00:00.000
1072,341,2,2018-09-06T00:00:00.000
1076,341,2,2018-09-06T00:00:00.000
1069,342,2,2018-09-06T00:00:00.000
1070,342,2,2018-09-06T00:00:00.000
1073,342,2,2018-09-06T00:00:00.000
1075,342,2,2018-09-06T00:00:00.000
1078,342,1,2018-09-09T00:00:00.000
1080,345,2,2018-09-14T00:00:00.000
1081,345,2,2018-09-14T00:00:00.000
1082,345,2,2018-09-16T00:00:00.000
1083,345,1,2018-09-16T00:00:00.000
1533,345,2,2020-04-21T00:00:00.000
1974,345,2,2022-07-26T00:00:00.000
1094,346,2,2018-10-07T00:00:00.000
1101,346,2,2018-10-08T00:00:00.000
1105,346,2,2018-10-09T00:00:00.000
1110,346,2,2018-10-09T00:00:00.000
1114,346,2,2018-10-11T00:00:00.000
1102,347,2,2018-10-08T00:00:00.000
1104,347,1,2018-10-08T00:00:00.000
1112,347,2,2018-10-09T00:00:00.000
1106,348,2,2018-10-09T00:00:00.000
1113,348,2,2018-10-11T00:00:00.000
1115,349,2,2018-10-15T00:00:00.000
1125,349,2,2018-10-17T00:00:00.000
1305,349,2,2019-06-11T00:00:00.000
1932,349,2,2022-06-05T00:00:00.000
1146,350,16,2018-10-23T00:00:00.000
1145,351,16,2018-10-23T00:00:00.000
1120,352,2,2018-10-15T00:00:00.000
1124,352,2,2018-10-17T00:00:00.000
1273,352,2,2019-05-29T00:00:00.000
1122,353,2,2018-10-15T00:00:00.000
1123,353,2,2018-10-17T00:00:00.000
1128,353,2,2018-10-18T00:00:00.000
1282,353,2,2019-06-03T00:00:00.000
1133,355,2,2018-10-19T00:00:00.000
1135,356,10,2018-10-20T00:00:00.000
1136,357,2,2018-10-22T00:00:00.000
1137,357,2,2018-10-22T00:00:00.000
1509,357,2,2020-03-28T00:00:00.000
1933,357,2,2022-06-05T00:00:00.000
1139,358,2,2018-10-22T00:00:00.000
1140,358,2,2018-10-22T00:00:00.000
1251,359,2,2019-05-06T00:00:00.000
1141,360,2,2018-10-23T00:00:00.000
1144,360,2,2018-10-23T00:00:00.000
1508,360,2,2020-03-28T00:00:00.000
1944,360,2,2022-06-07T00:00:00.000
1142,361,2,2018-10-23T00:00:00.000
1143,361,2,2018-10-23T00:00:00.000
1147,362,2,2018-10-23T00:00:00.000
1183,362,2,2019-01-11T00:00:00.000
1148,363,2,2018-10-23T00:00:00.000
1149,363,2,2018-10-23T00:00:00.000
1150,364,2,2018-10-23T00:00:00.000
1152,365,2,2018-11-03T00:00:00.000
1195,365,2,2019-01-23T00:00:00.000
1153,367,2,2018-11-08T00:00:00.000
1154,367,3,2018-11-08T00:00:00.000
1155,367,2,2018-11-09T00:00:00.000
1250,368,2,2019-05-06T00:00:00.000
1507,368,2,2020-03-28T00:00:00.000
1156,369,2,2018-11-14T00:00:00.000
1158,369,2,2018-11-19T00:00:00.000
1182,369,2,2019-01-11T00:00:00.000
